index,tags,text,top_sent_1,top_sent_tag_1,top_sent_score_1,top_sent_2,top_sent_tag_2,top_sent_score_2,top_sent_3,top_sent_tag_3,top_sent_score_3,top_sent_4,top_sent_tag_4,top_sent_score_4,top_sent_5,top_sent_tag_5,top_sent_score_5
49,Conspiracy,Governments want to use compulsory vaccination against COVID-19 to achieve monitoring of the population.,Vaccines are a form of population control.,Conspiracy,0.6429235339164734,Lockdown and vaccination are government means to control the masses.,Conspiracy,0.6039736866950989,Vaccinations are an Essential Part of Public Health.,Fact,0.4886073768138885,Widespread testing is a way for the government to obtain the DNA of the population so that it can subsequently harbor it and abuse it.,Conspiracy,0.4847023785114288,The government is using mind control to manipulate people.,Conspiracy,0.4478586912155151
50,Conspiracy,Widespread testing is a way for the government to obtain the DNA of the population so that it can subsequently harbor it and abuse it.,Governments want to use compulsory vaccination against COVID-19 to achieve monitoring of the population.,Conspiracy,0.4847023785114288,The New Zealand government uses any means possible to spy on its citizens.,Conspiracy,0.4412857890129089,It is inhuman to test for genetic abilities or diseases before a child is born and chosing to have the child or not. This is againt human rights.,Controversy,0.4208205938339233,The government is using mind control to manipulate people.,Conspiracy,0.4081924557685852,It is useful and ethical to test for genetic diseases and special abilities so that parents can bear the child of their liking.,Controversy,0.3899422585964203
51,Conspiracy,"Reporters, scientists, and government all take part in concealing important information about the association between COVID-19 and 5G network.",The government has a large amount of confidential data on every citizen without their knowledge or permission.,Conspiracy,0.3688479363918304,"Social networking sites, such as Facebook and Twitter, have been created or financed by governments in order to spy on users.",Conspiracy,0.3560110032558441,The government withholds a lot of information about diseases and their treatments from the public.,Conspiracy,0.3288774788379669,Government agencies secretly keep certain outspoken celebrities and citizens under constant surveillance.,Conspiracy,0.3229610919952392,The government keeps many important secrets from the public.,Conspiracy,0.3191392719745636
52,Conspiracy,COVID-19 pandemic is intentionally used for the genocide of domestic population to make a room for migrants to move in.,COVID-19 is a biological weapon intended to eliminate the overcrowded human population.,Conspiracy,0.4550137817859649,The Coronavirus Pandemic is a global pandemic caused by the novel coronavirus (COVID-19) since 2020.,Fact,0.4242644011974334,The HIV/aids virus has been genetically engineered to wipe out certain sectors of the population.,Conspiracy,0.4175578355789184,A conspiracy is taking place to replace white people with non-white immigrants.,Conspiracy,0.4090241491794586,Family planning policies are part of a plot to control and limit certain populations.,Conspiracy,0.4046503603458404
53,Conspiracy,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary.,George Soros aimed to destroy the real Hungary through secret plots by the implementation of anti-Hungarian civil society organizations and universities inside Hungary.,Conspiracy,0.7469556927680969,There is a massive Muslim plot to islamize Europe through mass immigration and high birth rates.,Conspiracy,0.5492126941680908,"George Soros is in control of a large portion of the world's wealth and governments, and he secretly funds a large range of persons and organizations for nefarious purposes.",Conspiracy,0.4697465002536773,Asian countries are deliberately conspiring to destroy the Western economy.,Conspiracy,0.4279974699020386,A conspiracy is taking place to replace white people with non-white immigrants.,Conspiracy,0.4133585691452026
54,Conspiracy,George Soros aimed to destroy the real Hungary through secret plots by the implementation of anti-Hungarian civil society organizations and universities inside Hungary.,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary.,Conspiracy,0.7469556927680969,"George Soros is in control of a large portion of the world's wealth and governments, and he secretly funds a large range of persons and organizations for nefarious purposes.",Conspiracy,0.5468190908432007,Anti-government protests in Russia and the Euromaidan were the work of a LGBT conspiracy.,Conspiracy,0.3761923611164093,Once the Rothschild family controled the world's wealth and financial institutions.,Conspiracy,0.3561194241046905,The Rothschild family controls the world’s finances.,Conspiracy,0.3430420756340027
55,Conspiracy,Russian government has purposively shot the airplane containing Kaczynski’s brother to kill him.,"Business enemies of Dodi and his father Mohammed Al Fayed assassinated Dodi, with the death of Diana a cover up for their operation.",Conspiracy,0.4066842794418335,the 1996 crash of TWA flight 800 was caused by a U.S. military missile.,Conspiracy,0.3888020515441894,The CIA was involved in the death of JFK.,Conspiracy,0.3792957067489624,"During the lead-up to the American Revolutionary War, some guy in Boston got his head blown off because he tried to secretly raise the tax on tea.",Controversy,0.3698973357677459,"The Pentagon was not hit by a passenger aircraft but something smaller, possibly a missile.",Conspiracy,0.366383820772171
56,Conspiracy,There is a secret German-led plot that – under the framework of European integration – wants to recolonize Poland and destroy Polish values.,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary.,Conspiracy,0.3657895028591156,There is a Jewish plot for worldwide domination.,Conspiracy,0.3314691483974457,George Soros aimed to destroy the real Hungary through secret plots by the implementation of anti-Hungarian civil society organizations and universities inside Hungary.,Conspiracy,0.3222948908805847,The Frankfurt School of Marxist theorists has infiltrated the media and academia in order to promote multiculturalism and undermine white culture.,Conspiracy,0.3153824806213379,There is a massive Muslim plot to islamize Europe through mass immigration and high birth rates.,Conspiracy,0.3100830614566803
57,Controversy,The US government deliberately conceals a lot of information from the public.,The government keeps many important secrets from the public.,Conspiracy,0.6696698069572449,The US government is hiding information about UFOs.,Conspiracy,0.5977777242660522,The government withholds a lot of information about diseases and their treatments from the public.,Conspiracy,0.5826930999755859,"HAARP, a radio-technology research program funded by the US government, is a secret weather-controlling system.",Conspiracy,0.5484113693237305,The fact that the US government is withholding information about the 9/11 attacks is evidence of a cover-up.,Conspiracy,0.5366763472557068
58,Conspiracy,Evidence of unidentified flying objects and extraterrestrial visitors is being suppressed by the government.,The US government is hiding information about UFOs.,Conspiracy,0.6324000954627991,Some UFO sightings and rumors are planned or staged in order to distract the public from real alien contact.,Conspiracy,0.612009584903717,Americans keep UFOs that landed on Earth hidden at an air base in Roswell.,Conspiracy,0.5863987803459167,The government refuses to tell us the truth about flying saucers.,Conspiracy,0.5734163522720337,Movies and TV shows featuring aliens are a way of preparing the population for the news that aliens are real and have visited earth.,Conspiracy,0.5552266240119934
59,Conspiracy,The HIV/aids virus has been genetically engineered to wipe out certain sectors of the population.,Viruses and/or diseases have been deliberately disseminated to infect certain populations.,Conspiracy,0.6507481932640076,The HIV virus has been deliberately spread amongst groups such as homosexuals and African Americans.,Conspiracy,0.5721009969711304,Some viruses and/or diseases which many people are infected with were created in laboratories as bio-weapons.,Conspiracy,0.5645952820777893,The bird flu virus in East Asia was a manmade virus designed to disrupt the economy of the region.,Conspiracy,0.5612627863883972,The AIDS virus was created deliberately in a government laboratory.,Conspiracy,0.5509644150733948
60,Conspiracy,The moon landing was a hoax.,moon landing was staged and never actually occurred.,Conspiracy,0.743096649646759,Neil Armstrong is the best astronaut.,Controversy,0.5724258422851562,The Apollo‐moon landings were fake and filmed by Americans in a studio.,Conspiracy,0.5689874291419983,climate change is a hoax perpetrated by the Chinese.,Conspiracy,0.4837363958358764,Buzz Aldrin is the best aviator.,Controversy,0.4775203466415405
