index,Name,tags,sub_tags,True or not?,Previous Tags,Comment,paper link,data_source,GPT3 believes?,text,text_len,broken_sub_tags
47,"Widespread testing is a way for the government to obtain the DNA of the
population so that it can subsequently harbor it and abuse it.",Conspiracy,"Covid19, Political, Science",False,"Covid19, Finding Someone to Blame paper",,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.726076/full,CT papers,,Widespread testing is a way for the government to obtain the DNA of the population so that it can subsequently harbor it and abuse it.,134,Science
48,"Reporters, scientists, and government all take part in concealing important
information about the association between COVID-19 and 5G network.",Conspiracy,"Covid19, Political, Science",False,"Covid19, Finding Someone to Blame paper",,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.726076/full,CT papers,,"Reporters, scientists, and government all take part in concealing important information about the association between COVID-19 and 5G network.",142,Covid19
48,"Reporters, scientists, and government all take part in concealing important
information about the association between COVID-19 and 5G network.",Conspiracy,"Covid19, Political, Science",False,"Covid19, Finding Someone to Blame paper",,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.726076/full,CT papers,,"Reporters, scientists, and government all take part in concealing important information about the association between COVID-19 and 5G network.",142,Political
48,"Reporters, scientists, and government all take part in concealing important
information about the association between COVID-19 and 5G network.",Conspiracy,"Covid19, Political, Science",False,"Covid19, Finding Someone to Blame paper",,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.726076/full,CT papers,,"Reporters, scientists, and government all take part in concealing important information about the association between COVID-19 and 5G network.",142,Science
49,COVID-19 pandemic is intentionally used for the genocide of domestic population to make a room for migrants to move in.,Conspiracy,"Covid19, Regional",False,"Covid19, Finding Someone to Blame paper",,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.726076/full,CT papers,,COVID-19 pandemic is intentionally used for the genocide of domestic population to make a room for migrants to move in.,119,Covid19
49,COVID-19 pandemic is intentionally used for the genocide of domestic population to make a room for migrants to move in.,Conspiracy,"Covid19, Regional",False,"Covid19, Finding Someone to Blame paper",,https://www.frontiersin.org/articles/10.3389/fpsyg.2021.726076/full,CT papers,,COVID-19 pandemic is intentionally used for the genocide of domestic population to make a room for migrants to move in.,119,Regional
50,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary,Conspiracy,"Regional, Religion",False,Beliefs in conspiracy theories (CT): the role of country context paper,"Take Hungary under Viktor Orban as an example: Probably the single most important conspiracy theory used by Orban and his government is the theory of George Soros aiming to destroy the real Hungary through secret plots such as the increase of (Muslim) mass immigration to Hungary or the implementation of anti-Hungarian civil society organizations and universities inside Hungary. The focus on Soros not only builds on anti-Semitic and anti-capitalist stereotypes that have been prevalent in parts of the society for a long time, but by insisting on them in the repeated use of the Soros conspiracy theory, it makes these stereotypes and their socialization effects even more enduring (e.g. Plenta https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358#).",https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358,CT papers,,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary.,118,Regional
50,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary,Conspiracy,"Regional, Religion",False,Beliefs in conspiracy theories (CT): the role of country context paper,"Take Hungary under Viktor Orban as an example: Probably the single most important conspiracy theory used by Orban and his government is the theory of George Soros aiming to destroy the real Hungary through secret plots such as the increase of (Muslim) mass immigration to Hungary or the implementation of anti-Hungarian civil society organizations and universities inside Hungary. The focus on Soros not only builds on anti-Semitic and anti-capitalist stereotypes that have been prevalent in parts of the society for a long time, but by insisting on them in the repeated use of the Soros conspiracy theory, it makes these stereotypes and their socialization effects even more enduring (e.g. Plenta https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358#).",https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358,CT papers,,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary.,118,Religion
51,George Soros aimed to destroy the real Hungary through secret plots by the implementation of anti-Hungarian civil society organizations and universities inside Hungary.,Conspiracy,"Political, Regional",False,Beliefs in conspiracy theories (CT): the role of country context paper,,https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358,CT papers,,George Soros aimed to destroy the real Hungary through secret plots by the implementation of anti-Hungarian civil society organizations and universities inside Hungary.,168,Political
51,George Soros aimed to destroy the real Hungary through secret plots by the implementation of anti-Hungarian civil society organizations and universities inside Hungary.,Conspiracy,"Political, Regional",False,Beliefs in conspiracy theories (CT): the role of country context paper,,https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358,CT papers,,George Soros aimed to destroy the real Hungary through secret plots by the implementation of anti-Hungarian civil society organizations and universities inside Hungary.,168,Regional
52,Russian government has purposively shot the airplane containing Kaczynski’s brother to kill him,Conspiracy,Political,False,Beliefs in conspiracy theories (CT): the role of country context paper,"After his twin brother died in an airplane accident over Russian ground in 2010, Kaczynski has ever since argued that the Russian government has purposively shot the airplane.",https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358,CT papers,,Russian government has purposively shot the airplane containing Kaczynski’s brother to kill him.,95,Political
53,There is a secret German-led plot that – under the framework of European integration – wants to recolonize Poland and destroy Polish values.,Conspiracy,"Political, Regional",False,Beliefs in conspiracy theories (CT): the role of country context paper,"Furthermore, the Polish government has often indicated that there is a secret German-led plot that – under the framework of European integration – wants to recolonize Poland and destroy Polish values.",https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358,CT papers,,There is a secret German-led plot that – under the framework of European integration – wants to recolonize Poland and destroy Polish values.,140,Political
53,There is a secret German-led plot that – under the framework of European integration – wants to recolonize Poland and destroy Polish values.,Conspiracy,"Political, Regional",False,Beliefs in conspiracy theories (CT): the role of country context paper,"Furthermore, the Polish government has often indicated that there is a secret German-led plot that – under the framework of European integration – wants to recolonize Poland and destroy Polish values.",https://www.tandfonline.com/doi/full/10.1080/2474736X.2021.1949358,CT papers,,There is a secret German-led plot that – under the framework of European integration – wants to recolonize Poland and destroy Polish values.,140,Regional
54,The US government deliberately conceals a lot of information from the public,Controversy,Political,False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,The US government deliberately conceals a lot of information from the public.,76,Political
55,Evidence of unidentified flying objects and extraterrestrial visitors is being suppressed by the government,Conspiracy,"Political, Science",False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,Evidence of unidentified flying objects and extraterrestrial visitors is being suppressed by the government.,107,Political
55,Evidence of unidentified flying objects and extraterrestrial visitors is being suppressed by the government,Conspiracy,"Political, Science",False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,Evidence of unidentified flying objects and extraterrestrial visitors is being suppressed by the government.,107,Science
56,The HIV/aids virus has been genetically engineered to wipe out certain sectors of the population,Conspiracy,"Medicine, Science",False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,The HIV/aids virus has been genetically engineered to wipe out certain sectors of the population.,96,Medicine
56,The HIV/aids virus has been genetically engineered to wipe out certain sectors of the population,Conspiracy,"Medicine, Science",False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,The HIV/aids virus has been genetically engineered to wipe out certain sectors of the population.,96,Science
57,The moon landing was a hoax,Conspiracy,Science,False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,The moon landing was a hoax.,27,Science
58,Various wars in the Middle East were launched by oil companies,Conspiracy,Political,False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,Various wars in the Middle East were launched by oil companies.,62,Political
59,The science behind global warming has been invented or distorted out of self-interest,Conspiracy,Science,False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,The science behind global warming has been invented or distorted out of self-interest.,85,Science
60,The US government covered up crucial information in the aftermath of J. F. Kennedy’s assassination,Conspiracy,Political,False,"Connecting the dots paper, Existing Conspiracy",,https://onlinelibrary.wiley.com/doi/10.1002/ejsp.2331,CT papers,,The US government covered up crucial information in the aftermath of J. F. Kennedy’s assassination.,98,Political
